shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
30002,44.237238,-76.535623,360004
30002,44.237238,-76.535623,370001
30002,44.237471,-76.535738,370002
30002,44.237796,-76.535903,370003
30002,44.237876,-76.535934,370004
30002,44.237917,-76.535946,370005
30002,44.237999,-76.535966,370006
30002,44.238082,-76.535978,370007
30002,44.238714,-76.536022,370008
30002,44.238987,-76.533540,370009
30002,44.238987,-76.533540,380001
30002,44.238999,-76.533432,380002
30002,44.239336,-76.530377,380003
30002,44.239336,-76.530377,390001
30002,44.239492,-76.528966,390002
30002,44.239807,-76.526022,390003
30002,44.239807,-76.526022,400001
30002,44.239905,-76.525103,400002
30002,44.240055,-76.523338,400003
30002,44.240055,-76.523338,410001
30002,44.240272,-76.520803,410002
30002,44.240286,-76.520641,410003
30002,44.240411,-76.519212,410004
30002,44.240512,-76.517923,410005
30002,44.240566,-76.517245,410006
30002,44.240598,-76.516843,410007
30002,44.241728,-76.516959,410008
30002,44.241758,-76.516988,410009
30002,44.242312,-76.517043,410010
30002,44.242314,-76.516699,410011
30002,44.241834,-76.516699,410012
40002,44.242145,-76.516698,10001
40002,44.241760,-76.516699,10002
40002,44.241728,-76.516959,10003
40002,44.240598,-76.516843,10004
40002,44.240773,-76.514510,10005
40002,44.240864,-76.513605,10006
40002,44.240864,-76.513605,20001
40002,44.240884,-76.513401,20002
40002,44.240910,-76.513095,20003
40002,44.240925,-76.512907,20004
40002,44.240926,-76.512161,20005
40002,44.240894,-76.511677,20006
40002,44.240855,-76.511390,20007
40002,44.240780,-76.510965,20008
40002,44.240697,-76.510486,20009
40002,44.240693,-76.510476,20010
40002,44.240636,-76.510349,20011
40002,44.240636,-76.510349,30001
40002,44.240272,-76.509529,30002
40002,44.239937,-76.508714,30003
40002,44.239660,-76.508069,30004
40002,44.239660,-76.508069,40001
40002,44.239545,-76.507801,40002
40002,44.238681,-76.505727,40003
40002,44.238457,-76.505205,40004
40002,44.238457,-76.505205,50001
40002,44.238422,-76.505124,50002
40002,44.237692,-76.503377,50003
40002,44.237631,-76.503243,50004
40002,44.237631,-76.503243,60001
40002,44.237566,-76.503097,60002
40002,44.237089,-76.501932,60003
40002,44.236600,-76.500749,60004
40002,44.236600,-76.500749,70001
40002,44.236558,-76.500647,70002
40002,44.235939,-76.499159,70003
40002,44.235939,-76.499159,80001
40002,44.235900,-76.499067,80002
40002,44.235236,-76.497481,80003
40002,44.235047,-76.497000,80004
40002,44.235047,-76.497000,90001
40002,44.234809,-76.496393,90002
40002,44.234520,-76.495712,90003
40002,44.234336,-76.495248,90004
40002,44.234336,-76.495248,100001
40002,44.233461,-76.493040,100002
40002,44.233095,-76.492130,100003
40002,44.233095,-76.492130,110001
40002,44.233056,-76.492034,110002
40002,44.232849,-76.490769,110003
40002,44.232746,-76.490071,110004
40002,44.232746,-76.490071,120001
40002,44.232592,-76.489019,120002
40002,44.232317,-76.487282,120003
40002,44.232272,-76.486998,120004
40002,44.232272,-76.486998,130001
40002,44.232046,-76.485561,130002
40002,44.231831,-76.484169,130003
40002,44.230933,-76.484467,130004
40002,44.231113,-76.485617,130005
40003,44.254994,-76.572075,10001
40003,44.255116,-76.572310,10002
40003,44.254863,-76.572718,10003
40003,44.254831,-76.573841,10004
40003,44.254833,-76.573886,10005
40003,44.254839,-76.573930,10006
40003,44.254855,-76.573994,10007
40003,44.254869,-76.574035,10008
40003,44.254887,-76.574073,10009
40003,44.254918,-76.574124,10010
40003,44.254941,-76.574154,10011
40003,44.254955,-76.574169,10012
40003,44.254982,-76.574193,10013
40003,44.255026,-76.574222,10014
40003,44.255056,-76.574235,10015
40003,44.255105,-76.574246,10016
40003,44.255781,-76.574292,10017
40003,44.256600,-76.574325,10018
40003,44.256622,-76.574325,10019
40003,44.256664,-76.574318,10020
40003,44.256707,-76.574309,10021
40003,44.256769,-76.574287,10022
40003,44.257079,-76.574124,10023
40003,44.257229,-76.574063,10024
40003,44.257229,-76.574063,20001
40003,44.257380,-76.574000,20002
40003,44.258576,-76.574043,20003
40003,44.258469,-76.571540,20004
40003,44.258350,-76.568672,20005
40003,44.258311,-76.566219,20006
40003,44.258311,-76.566219,30001
40003,44.258276,-76.563906,30002
40003,44.258214,-76.558791,30003
40003,44.258205,-76.557567,30004
40003,44.258205,-76.557567,40001
40003,44.258179,-76.554298,40002
40003,44.258166,-76.553039,40003
40003,44.258166,-76.553039,50001
40003,44.258125,-76.549059,50002
40003,44.258144,-76.548350,50003
40003,44.258144,-76.548350,60001
40003,44.258182,-76.546835,60002
40003,44.258282,-76.544222,60003
40003,44.258285,-76.544196,60004
40003,44.258287,-76.544115,60005
40003,44.258282,-76.544034,60006
40003,44.258267,-76.543929,60007
40003,44.258249,-76.543852,60008
40003,44.258239,-76.543805,60009
40003,44.258228,-76.543760,60010
40003,44.258203,-76.543669,60011
40003,44.258174,-76.543580,60012
40003,44.258140,-76.543496,60013
40003,44.258102,-76.543413,60014
40003,44.258061,-76.543334,60015
40003,44.258039,-76.543298,60016
40003,44.257992,-76.543225,60017
40003,44.257943,-76.543157,60018
40003,44.257889,-76.543094,60019
40003,44.257071,-76.542082,60020
40003,44.256668,-76.541549,60021
40003,44.256668,-76.541549,70001
40003,44.255273,-76.539699,70002
40003,44.253236,-76.536988,70003
40003,44.253149,-76.536856,70004
40003,44.253066,-76.536723,70005
40003,44.252986,-76.536584,70006
40003,44.252911,-76.536441,70007
40003,44.252838,-76.536295,70008
40003,44.252113,-76.534786,70009
40003,44.251474,-76.533468,70010
40003,44.251474,-76.533468,80001
40003,44.251353,-76.533219,80002
40003,44.250101,-76.530705,80003
40003,44.250101,-76.530705,90001
40003,44.249563,-76.529625,90002
40003,44.248726,-76.527865,90003
40003,44.247779,-76.525899,90004
40003,44.247779,-76.525899,100001
40003,44.247723,-76.525782,100002
40003,44.245843,-76.521791,100003
40003,44.245843,-76.521791,110001
40003,44.245131,-76.520277,110002
40003,44.244602,-76.519085,110003
40003,44.243463,-76.516637,110004
40003,44.242863,-76.517058,110005
40003,44.242312,-76.517043,110006
40003,44.242314,-76.516699,110007
40003,44.242145,-76.516698,110008
40003,44.242145,-76.516698,120001
40003,44.241760,-76.516699,120002
40003,44.241728,-76.516959,120003
40003,44.240598,-76.516843,120004
40003,44.240773,-76.514510,120005
40003,44.240864,-76.513605,120006
40003,44.240864,-76.513605,130001
40003,44.240884,-76.513401,130002
40003,44.240910,-76.513095,130003
40003,44.240925,-76.512907,130004
40003,44.240926,-76.512161,130005
40003,44.240894,-76.511677,130006
40003,44.240855,-76.511390,130007
40003,44.240780,-76.510965,130008
40003,44.240697,-76.510486,130009
40003,44.240693,-76.510476,130010
40003,44.240272,-76.509529,130011
40003,44.239937,-76.508714,130012
40003,44.239660,-76.508069,130013
40003,44.239660,-76.508069,140001
40003,44.239545,-76.507801,140002
40003,44.238681,-76.505727,140003
40003,44.238457,-76.505205,140004
40003,44.238457,-76.505205,150001
40003,44.238422,-76.505124,150002
40003,44.237692,-76.503377,150003
40003,44.237631,-76.503243,150004
40003,44.237631,-76.503243,160001
40003,44.237566,-76.503097,160002
40003,44.237089,-76.501932,160003
40003,44.236600,-76.500749,160004
40003,44.236600,-76.500749,170001
40003,44.236558,-76.500647,170002
40003,44.235939,-76.499159,170003
40003,44.235939,-76.499159,180001
40003,44.235900,-76.499067,180002
40003,44.235236,-76.497481,180003
40003,44.235047,-76.497000,180004
40003,44.235047,-76.497000,190001
40003,44.234809,-76.496393,190002
40003,44.234520,-76.495712,190003
40003,44.234336,-76.495248,190004
40003,44.234336,-76.495248,200001
40003,44.233461,-76.493040,200002
40003,44.233095,-76.492130,200003
40003,44.233095,-76.492130,210001
40003,44.233056,-76.492034,210002
40003,44.232849,-76.490769,210003
40003,44.232746,-76.490071,210004
40003,44.232746,-76.490071,220001
40003,44.232592,-76.489019,220002
40003,44.232317,-76.487282,220003
40003,44.232272,-76.486998,220004
40003,44.232272,-76.486998,230001
40003,44.232046,-76.485561,230002
40003,44.231831,-76.484169,230003
40003,44.230933,-76.484467,230004
40003,44.230980,-76.484772,230005
40005,44.230980,-76.484772,10001
40005,44.231147,-76.485840,10002
40005,44.231392,-76.487504,10003
40005,44.231396,-76.487528,10004
40005,44.231396,-76.487528,20001
40005,44.231657,-76.489262,20002
40005,44.231686,-76.489451,20003
40005,44.231686,-76.489451,30001
40005,44.231928,-76.491010,30002
40005,44.231994,-76.491452,30003
40005,44.231994,-76.491452,40001
40005,44.232186,-76.492737,40002
40005,44.232546,-76.492825,40003
40005,44.232546,-76.492825,50001
40005,44.232975,-76.492928,50002
40005,44.233461,-76.493040,50003
40005,44.234520,-76.495712,50004
40005,44.234612,-76.495931,50005
40005,44.234612,-76.495931,60001
40005,44.234809,-76.496393,60002
40005,44.235236,-76.497481,60003
40005,44.235463,-76.498022,60004
40005,44.235463,-76.498022,70001
40005,44.235900,-76.499067,70002
40005,44.236054,-76.499435,70003
40005,44.236054,-76.499435,80001
40005,44.236528,-76.500574,80002
40005,44.236528,-76.500574,90001
40005,44.236558,-76.500647,90002
40005,44.237089,-76.501932,90003
40005,44.237566,-76.503097,90004
40005,44.237692,-76.503377,90005
40005,44.238175,-76.504534,90006
40005,44.238175,-76.504534,100001
40005,44.238422,-76.505124,100002
40005,44.238681,-76.505727,100003
40005,44.238898,-76.506248,100004
40005,44.238898,-76.506248,110001
40005,44.239545,-76.507801,110002
40005,44.239899,-76.508625,110003
40005,44.239899,-76.508625,120001
40005,44.239937,-76.508714,120002
40005,44.240272,-76.509529,120003
40005,44.240693,-76.510476,120004
40005,44.240697,-76.510486,120005
40005,44.241152,-76.511533,120006
40005,44.240925,-76.512907,120007
40005,44.240910,-76.513095,120008
40005,44.240884,-76.513401,120009
40005,44.240862,-76.513622,120010
40005,44.240862,-76.513622,130001
40005,44.240773,-76.514510,130002
40005,44.240598,-76.516843,130003
40005,44.241728,-76.516959,130004
40005,44.241758,-76.516988,130005
40005,44.242222,-76.517035,130006
40005,44.242222,-76.517035,140001
40005,44.242312,-76.517043,140002
40005,44.242863,-76.517058,140003
40005,44.243463,-76.516637,140004
40005,44.244602,-76.519085,140005
40005,44.245131,-76.520277,140006
40005,44.245306,-76.520648,140007
40005,44.245306,-76.520648,150001
40005,44.246855,-76.523939,150002
40005,44.246855,-76.523939,160001
40005,44.247723,-76.525782,160002
40005,44.247879,-76.526105,160003
40005,44.247879,-76.526105,170001
40005,44.248726,-76.527865,170002
40005,44.249563,-76.529625,170003
40005,44.250204,-76.530912,170004
40005,44.250204,-76.530912,180001
40005,44.251232,-76.532974,180002
40005,44.251232,-76.532974,190001
40005,44.251353,-76.533219,190002
40005,44.252113,-76.534786,190003
40005,44.252838,-76.536295,190004
40005,44.252911,-76.536441,190005
40005,44.252986,-76.536584,190006
40005,44.253066,-76.536723,190007
40005,44.253149,-76.536856,190008
40005,44.253236,-76.536988,190009
40005,44.255273,-76.539699,190010
40005,44.257071,-76.542082,190011
40005,44.257358,-76.542438,190012
40005,44.257358,-76.542438,200001
40005,44.257889,-76.543094,200002
40005,44.257943,-76.543157,200003
40005,44.257992,-76.543225,200004
40005,44.258039,-76.543298,200005
40005,44.258061,-76.543334,200006
40005,44.258102,-76.543413,200007
40005,44.258140,-76.543496,200008
40005,44.258174,-76.543580,200009
40005,44.258203,-76.543669,200010
40005,44.258228,-76.543760,200011
40005,44.258239,-76.543805,200012
40005,44.258249,-76.543852,200013
40005,44.258267,-76.543929,200014
40005,44.258282,-76.544034,200015
40005,44.258287,-76.544115,200016
40005,44.258285,-76.544196,200017
40005,44.258282,-76.544222,200018
40005,44.258182,-76.546835,200019
40005,44.258125,-76.549059,200020
40005,44.258130,-76.549510,200021
40005,44.258130,-76.549510,210001
40005,44.258179,-76.554298,210002
40005,44.258185,-76.555068,210003
40005,44.258185,-76.555068,220001
40005,44.258214,-76.558791,220002
40005,44.258225,-76.559717,220003
40005,44.258225,-76.559717,230001
40005,44.258276,-76.563906,230002
40005,44.258350,-76.568672,230003
40005,44.257177,-76.568731,230004
40005,44.257177,-76.568731,240001
40005,44.257161,-76.568732,240002
40005,44.256481,-76.568687,240003
40005,44.255071,-76.568597,240004
40005,44.255053,-76.568597,240005
40005,44.255046,-76.568925,240006
40005,44.255104,-76.569084,240007
40005,44.255196,-76.569267,240008
40005,44.255116,-76.569315,240009
40005,44.255106,-76.569325,240010
40005,44.255078,-76.569355,240011
40005,44.255044,-76.569403,240012
40005,44.255015,-76.569456,240013
40005,44.255003,-76.569485,240014
40005,44.254988,-76.569530,240015
40005,44.254972,-76.569593,240016
40005,44.254963,-76.569658,240017
40005,44.254916,-76.570928,240018
40005,44.254888,-76.571876,240019
40005,44.254994,-76.572075,240020
60001,44.223781,-76.526315,10001
60001,44.223634,-76.526161,10002
60001,44.223610,-76.526129,10003
60001,44.223590,-76.526092,10004
60001,44.223574,-76.526052,10005
60001,44.223561,-76.526009,10006
60001,44.223552,-76.525954,10007
60001,44.223550,-76.525919,10008
60001,44.223538,-76.525413,10009
60001,44.222434,-76.525298,10010
60001,44.222420,-76.525296,10011
60001,44.222420,-76.525296,20001
60001,44.221515,-76.525203,20002
60001,44.221515,-76.525203,30001
60001,44.221345,-76.525186,30002
60001,44.220939,-76.525148,30003
60001,44.220448,-76.524997,30004
60001,44.220261,-76.529327,30005
60001,44.220261,-76.529327,40001
60001,44.220227,-76.530127,40002
60001,44.220174,-76.531285,40003
60001,44.220059,-76.533702,40004
60001,44.219976,-76.535282,40005
60001,44.219971,-76.536167,40006
60001,44.219997,-76.536978,40007
60001,44.220050,-76.538267,40008
60001,44.220050,-76.538267,50001
60001,44.220071,-76.538760,50002
60001,44.220150,-76.540675,50003
60001,44.220190,-76.542368,50004
60001,44.220154,-76.543231,50005
60001,44.220082,-76.544142,50006
60001,44.220007,-76.544731,50007
60001,44.219741,-76.546823,50008
60001,44.219594,-76.548093,50009
60001,44.219513,-76.548742,50010
60001,44.219391,-76.549784,50011
60001,44.219352,-76.550283,50012
60001,44.219320,-76.550874,50013
60001,44.219122,-76.555602,50014
60001,44.218936,-76.559513,50015
60001,44.218936,-76.559513,60001
60001,44.218917,-76.559913,60002
60001,44.218659,-76.564350,60003
60001,44.218642,-76.564663,60004
60001,44.218642,-76.564663,70001
60001,44.218583,-76.565784,70002
60001,44.218515,-76.567094,70003
60001,44.218515,-76.567094,80001
60001,44.218509,-76.567207,80002
60001,44.218436,-76.568602,80003
60001,44.218403,-76.569237,80004
60001,44.218321,-76.570454,80005
60001,44.218321,-76.570454,90001
60001,44.218263,-76.571330,90002
60001,44.218251,-76.571600,90003
60001,44.219537,-76.571715,90004
60001,44.220378,-76.571790,90005
60001,44.221085,-76.571860,90006
60001,44.221085,-76.571860,100001
60001,44.221198,-76.571871,100002
60001,44.222113,-76.571952,100003
60001,44.222907,-76.572028,100004
60001,44.222907,-76.572028,110001
60001,44.223060,-76.572044,110002
60001,44.223853,-76.572100,110003
60001,44.223853,-76.572100,120001
60001,44.223941,-76.572106,120002
60001,44.225493,-76.572261,120003
60001,44.225493,-76.572261,130001
60001,44.228020,-76.572513,130002
60001,44.228020,-76.572513,140001
60001,44.228313,-76.572542,140002
60001,44.228252,-76.573664,140003
60001,44.228497,-76.573687,140004
60001,44.228497,-76.573687,150001
60001,44.231622,-76.573986,150002
60001,44.231622,-76.573986,160001
60001,44.231715,-76.573995,160002
60001,44.234114,-76.574239,160003
60001,44.235408,-76.574355,160004
60001,44.235408,-76.574355,170001
60001,44.235530,-76.574366,170002
60001,44.237427,-76.574576,170003
60001,44.237427,-76.574576,180001
60001,44.237577,-76.574593,180002
60001,44.237394,-76.571115,180003
60001,44.237190,-76.567456,180004
60001,44.236421,-76.567722,180005
60001,44.236319,-76.567798,180006
60001,44.236319,-76.567798,190001
60001,44.236421,-76.567722,190002
60001,44.237190,-76.567456,190003
60001,44.237955,-76.567553,190004
60001,44.238164,-76.567564,190005
60001,44.240674,-76.567716,190006
60001,44.241690,-76.567756,190007
60001,44.241690,-76.567756,200001
60001,44.241815,-76.567760,200002
60001,44.244709,-76.567911,200003
60001,44.244731,-76.567913,200004
60001,44.246616,-76.568053,200005
60001,44.246601,-76.569281,200006
60001,44.246601,-76.569281,210001
60001,44.246590,-76.570158,210002
60001,44.246591,-76.570345,210003
60001,44.246598,-76.570531,210004
60001,44.246609,-76.570717,210005
60001,44.246624,-76.570902,210006
60001,44.246644,-76.571086,210007
60001,44.246668,-76.571270,210008
60001,44.246799,-76.572106,210009
60001,44.246999,-76.573350,210010
60001,44.247136,-76.574185,210011
60001,44.247136,-76.574185,220001
60001,44.247137,-76.574188,220002
60001,44.247181,-76.574488,220003
60001,44.247218,-76.574791,220004
60001,44.247249,-76.575094,220005
60001,44.247272,-76.575399,220006
60001,44.247289,-76.575705,220007
60001,44.247299,-76.576011,220008
60001,44.247343,-76.576804,220009
60001,44.247349,-76.576911,220010
60001,44.247360,-76.577019,220011
60001,44.247377,-76.577126,220012
60001,44.247399,-76.577231,220013
60001,44.247426,-76.577333,220014
60001,44.247458,-76.577432,220015
60001,44.247495,-76.577528,220016
60001,44.247515,-76.577575,220017
60001,44.247560,-76.577665,220018
60001,44.247608,-76.577750,220019
60001,44.247634,-76.577791,220020
60001,44.247689,-76.577869,220021
60001,44.247747,-76.577942,220022
60001,44.247809,-76.578008,220023
60001,44.247841,-76.578039,220024
60001,44.247908,-76.578096,220025
60001,44.248161,-76.578278,220026
60001,44.248161,-76.578278,230001
60001,44.248300,-76.578379,230002
60001,44.248240,-76.578587,230003
60001,44.248190,-76.578791,230004
60001,44.248145,-76.578999,230005
60001,44.248106,-76.579208,230006
60001,44.248072,-76.579418,230007
60001,44.248042,-76.579630,230008
60001,44.248019,-76.579844,230009
60001,44.248001,-76.580059,230010
60001,44.247988,-76.580274,230011
60001,44.247979,-76.580489,230012
60001,44.247977,-76.580705,230013
60001,44.247979,-76.580797,230014
60001,44.247979,-76.580797,240001
60001,44.247980,-76.580921,240002
60001,44.247988,-76.581137,240003
60001,44.248010,-76.581334,240004
60001,44.248035,-76.581530,240005
60001,44.248065,-76.581725,240006
60001,44.248100,-76.581919,240007
60001,44.248138,-76.582110,240008
60001,44.248181,-76.582301,240009
60001,44.248228,-76.582490,240010
60001,44.248279,-76.582675,240011
60001,44.249157,-76.585483,240012
60001,44.249157,-76.585483,250001
60001,44.249279,-76.585872,250002
60001,44.249561,-76.586803,250003
60001,44.249982,-76.588143,250004
60001,44.250204,-76.588977,250005
60001,44.250387,-76.589692,250006
60001,44.250800,-76.589495,250007
60001,44.250800,-76.589495,260001
60001,44.251060,-76.589371,260002
60001,44.252780,-76.588542,260003
60001,44.253651,-76.588127,260004
60001,44.253792,-76.588054,260005
60001,44.253932,-76.587977,260006
60001,44.254070,-76.587891,260007
60001,44.254205,-76.587800,260008
60001,44.254338,-76.587701,260009
60001,44.254468,-76.587596,260010
60001,44.254596,-76.587486,260011
60001,44.254721,-76.587369,260012
60001,44.254843,-76.587246,260013
60001,44.254962,-76.587117,260014
60001,44.255077,-76.586983,260015
60001,44.255189,-76.586843,260016
60001,44.255298,-76.586698,260017
60001,44.255342,-76.586635,260018
60001,44.255342,-76.586635,270001
60001,44.255403,-76.586548,270002
60001,44.256507,-76.585032,270003
60001,44.256566,-76.584960,270004
60001,44.256626,-76.584890,270005
60001,44.256687,-76.584824,270006
60001,44.256751,-76.584759,270007
60001,44.256817,-76.584699,270008
60001,44.256883,-76.584642,270009
60001,44.256951,-76.584588,270010
60001,44.257020,-76.584537,270011
60001,44.257091,-76.584489,270012
60001,44.257162,-76.584444,270013
60001,44.257235,-76.584404,270014
60001,44.257308,-76.584367,270015
60001,44.257383,-76.584333,270016
60001,44.257458,-76.584302,270017
60001,44.257534,-76.584275,270018
60001,44.257611,-76.584252,270019
60001,44.258777,-76.584011,270020
60001,44.258777,-76.584011,280001
60001,44.258872,-76.583991,280002
60001,44.259724,-76.583674,280003
60001,44.259363,-76.581345,280004
60001,44.259363,-76.581345,290001
60001,44.258895,-76.578315,290002
60001,44.258816,-76.577702,290003
60001,44.258751,-76.577086,290004
60001,44.258731,-76.576845,290005
60001,44.258731,-76.576845,300001
60001,44.258700,-76.576467,300002
60001,44.258663,-76.575847,300003
60001,44.258576,-76.574043,300004
60001,44.257380,-76.574000,300005
60001,44.257079,-76.574124,300006
60001,44.257037,-76.574146,300007
60001,44.257037,-76.574146,310001
60001,44.256769,-76.574287,310002
60001,44.256707,-76.574309,310003
60001,44.256664,-76.574318,310004
60001,44.256622,-76.574325,310005
60001,44.256600,-76.574325,310006
60001,44.255781,-76.574292,310007
60001,44.255105,-76.574246,310008
60001,44.255056,-76.574235,310009
60001,44.255026,-76.574222,310010
60001,44.254982,-76.574193,310011
60001,44.254955,-76.574169,310012
60001,44.254941,-76.574154,310013
60001,44.254918,-76.574124,310014
60001,44.254887,-76.574073,310015
60001,44.254869,-76.574035,310016
60001,44.254855,-76.573994,310017
60001,44.254839,-76.573930,310018
60001,44.254833,-76.573886,310019
60001,44.254831,-76.573841,310020
60001,44.254863,-76.572718,310021
60001,44.254888,-76.571876,310022
60001,44.254994,-76.572075,310023
60002,44.254994,-76.572075,10001
60002,44.255116,-76.572310,10002
60002,44.254863,-76.572718,10003
60002,44.254831,-76.573841,10004
60002,44.254833,-76.573886,10005
60002,44.254839,-76.573930,10006
60002,44.254855,-76.573994,10007
60002,44.254869,-76.574035,10008
60002,44.254887,-76.574073,10009
60002,44.254918,-76.574124,10010
60002,44.254941,-76.574154,10011
60002,44.254955,-76.574169,10012
60002,44.254982,-76.574193,10013
60002,44.255026,-76.574222,10014
60002,44.255056,-76.574235,10015
60002,44.255105,-76.574246,10016
60002,44.255781,-76.574292,10017
60002,44.256600,-76.574325,10018
60002,44.256622,-76.574325,10019
60002,44.256664,-76.574318,10020
60002,44.256707,-76.574309,10021
60002,44.256769,-76.574287,10022
60002,44.257079,-76.574124,10023
60002,44.257229,-76.574063,10024
60002,44.257229,-76.574063,20001
60002,44.257380,-76.574000,20002
60002,44.258576,-76.574043,20003
60002,44.258663,-76.575847,20004
60002,44.258700,-76.576467,20005
60002,44.258710,-76.576589,20006
60002,44.258710,-76.576589,30001
60002,44.258751,-76.577086,30002
60002,44.258816,-76.577702,30003
60002,44.258895,-76.578315,30004
60002,44.259363,-76.581344,30005
60002,44.259363,-76.581344,40001
60002,44.259724,-76.583674,40002
60002,44.258872,-76.583991,40003
60002,44.257990,-76.584174,40004
60002,44.257990,-76.584174,50001
60002,44.257611,-76.584252,50002
60002,44.257534,-76.584275,50003
60002,44.257458,-76.584302,50004
60002,44.257383,-76.584333,50005
60002,44.257308,-76.584367,50006
60002,44.257235,-76.584404,50007
60002,44.257162,-76.584444,50008
60002,44.257091,-76.584489,50009
60002,44.257020,-76.584537,50010
60002,44.256951,-76.584588,50011
60002,44.256883,-76.584642,50012
60002,44.256817,-76.584699,50013
60002,44.256751,-76.584759,50014
60002,44.256687,-76.584824,50015
60002,44.256626,-76.584890,50016
60002,44.256566,-76.584960,50017
60002,44.256507,-76.585032,50018
60002,44.255403,-76.586548,50019
60002,44.255298,-76.586698,50020
60002,44.255239,-76.586775,50021
60002,44.255239,-76.586775,60001
60002,44.255189,-76.586843,60002
60002,44.255077,-76.586983,60003
60002,44.254962,-76.587117,60004
60002,44.254843,-76.587246,60005
60002,44.254721,-76.587369,60006
60002,44.254596,-76.587486,60007
60002,44.254468,-76.587596,60008
60002,44.254338,-76.587701,60009
60002,44.254205,-76.587800,60010
60002,44.254070,-76.587891,60011
60002,44.253932,-76.587977,60012
60002,44.253792,-76.588054,60013
60002,44.253651,-76.588127,60014
60002,44.252780,-76.588542,60015
60002,44.251711,-76.589058,60016
60002,44.251711,-76.589058,70001
60002,44.251060,-76.589371,70002
60002,44.250387,-76.589692,70003
60002,44.250272,-76.589246,70004
60002,44.250272,-76.589246,80001
60002,44.250204,-76.588977,80002
60002,44.249982,-76.588143,80003
60002,44.249561,-76.586803,80004
60002,44.249279,-76.585872,80005
60002,44.249129,-76.585396,80006
60002,44.249129,-76.585396,90001
60002,44.248279,-76.582675,90002
60002,44.248228,-76.582490,90003
60002,44.248181,-76.582301,90004
60002,44.248138,-76.582110,90005
60002,44.248100,-76.581919,90006
60002,44.248068,-76.581743,90007
60002,44.248068,-76.581743,100001
60002,44.248065,-76.581725,100002
60002,44.248035,-76.581530,100003
60002,44.248010,-76.581334,100004
60002,44.247988,-76.581137,100005
60002,44.247980,-76.580921,100006
60002,44.247977,-76.580705,100007
60002,44.247979,-76.580489,100008
60002,44.247988,-76.580274,100009
60002,44.248001,-76.580059,100010
60002,44.248019,-76.579844,100011
60002,44.248042,-76.579630,100012
60002,44.248072,-76.579418,100013
60002,44.248106,-76.579208,100014
60002,44.248145,-76.578999,100015
60002,44.248190,-76.578791,100016
60002,44.248240,-76.578587,100017
60002,44.248300,-76.578379,100018
60002,44.247908,-76.578096,100019
60002,44.247841,-76.578039,100020
60002,44.247809,-76.578008,100021
60002,44.247747,-76.577942,100022
60002,44.247689,-76.577869,100023
60002,44.247634,-76.577791,100024
60002,44.247608,-76.577750,100025
60002,44.247608,-76.577750,100026
60002,44.247608,-76.577750,110001
60002,44.247560,-76.577665,110002
60002,44.247515,-76.577575,110003
60002,44.247495,-76.577528,110004
60002,44.247458,-76.577432,110005
60002,44.247426,-76.577333,110006
60002,44.247399,-76.577231,110007
60002,44.247377,-76.577126,110008
60002,44.247360,-76.577019,110009
60002,44.247349,-76.576911,110010
60002,44.247343,-76.576804,110011
60002,44.247299,-76.576011,110012
60002,44.247289,-76.575705,110013
60002,44.247272,-76.575399,110014
60002,44.247249,-76.575094,110015
60002,44.247218,-76.574791,110016
60002,44.247181,-76.574488,110017
60002,44.247139,-76.574199,110018
60002,44.247139,-76.574199,120001
60002,44.247137,-76.574188,120002
60002,44.246999,-76.573350,120003
60002,44.246799,-76.572106,120004
60002,44.246668,-76.571270,120005
60002,44.246644,-76.571086,120006
60002,44.246624,-76.570902,120007
60002,44.246609,-76.570717,120008
60002,44.246598,-76.570531,120009
60002,44.246591,-76.570345,120010
60002,44.246590,-76.570158,120011
60002,44.246612,-76.568400,120012
60002,44.246612,-76.568400,130001
60002,44.246616,-76.568053,130002
60002,44.244731,-76.567913,130003
60002,44.244709,-76.567911,130004
60002,44.244555,-76.567903,130005
60002,44.244555,-76.567903,140001
60002,44.242022,-76.567771,140002
60002,44.242022,-76.567771,150001
60002,44.241815,-76.567760,150002
60002,44.240674,-76.567716,150003
60002,44.238164,-76.567564,150004
60002,44.237955,-76.567553,150005
60002,44.237190,-76.567456,150006
60002,44.236421,-76.567722,150007
60002,44.236191,-76.567896,150008
60002,44.236191,-76.567896,160001
60002,44.236421,-76.567722,160002
60002,44.237190,-76.567456,160003
60002,44.237394,-76.571115,160004
60002,44.237577,-76.574593,160005
60002,44.237010,-76.574530,160006
60002,44.237010,-76.574530,170001
60002,44.235655,-76.574379,170002
60002,44.235655,-76.574379,180001
60002,44.235530,-76.574366,180002
60002,44.234114,-76.574239,180003
60002,44.231715,-76.573995,180004
60002,44.231377,-76.573962,180005
60002,44.231377,-76.573962,190001
60002,44.228363,-76.573675,190002
60002,44.228363,-76.573675,200001
60002,44.228252,-76.573664,200002
60002,44.228313,-76.572542,200003
60002,44.227643,-76.572475,200004
60002,44.227643,-76.572475,210001
60002,44.225492,-76.572260,210002
60002,44.225492,-76.572260,220001
60002,44.224027,-76.572114,220002
60002,44.224027,-76.572114,230001
60002,44.223941,-76.572106,230002
60002,44.223060,-76.572044,230003
60002,44.222912,-76.572030,230004
60002,44.222912,-76.572030,240001
60002,44.222113,-76.571952,240002
60002,44.221426,-76.571891,240003
60002,44.221426,-76.571891,250001
60002,44.221198,-76.571871,250002
