stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
44.228758,2,5365,-79.447279,,,,,WOODBINE AV / RIVERGLEN DR,0,4074,
44.21303,2,5418,-79.464993,,,,,THE QUEENSWAY / GLENWOODS AV,0,4083,
43.900114,1,5920,-79.220863,,,,,16TH AV / CORNELL ROUGE BLVD,0,3298,
43.904667,2,5921,-79.235346,,,,DONALD COUSENS PKWY & COUNTRY GLEN RD,DONALD COUSENS PKWY / COUNTRY GLEN,0,3299,
43.814571,1,5751,-79.450745,,,,,BATHURST ST / BEVERLEY GLEN BLVD,0,5139,
43.814911,1,5750,-79.451155,,,,,BATHURST ST / BEVERLEY GLEN BLVD,0,5138,
43.881999,2,5916,-79.219933,,,,,CORNELL CENTRE BLVD / HIGHWAY 7,0,3294,
43.887762,2,5917,-79.22133,,,,,CORNELL CENTRE BLVD / RIVERLANDS AV,0,3295,
43.894729,2,5918,-79.223287,,,,CORNELL ROUGE BLVD & SHADY OAKS ST,CORNELL CENTRE BLVD / SHADY OAKS AV,0,3296,
43.870907,1,1497,-79.300928,,,,,CARLTON RD / LORING CRES,0,1945,
43.896511,2,5912,-79.22374,,,,CORNELL CENTRE BLVD & WHITE'S HILL AV,CORNELL CENTRE BLVD / WHITE'S HILL,0,3290,
43.894549,2,5913,-79.223037,,,,,CORNELL CENTRE BLVD / SHADY OAKS AV,0,3291,
43.887962,2,5914,-79.221742,,,,,CORNELL CENTRE BLVD / RIVERLANDS AV,0,3292,
43.86549,2,1441,-79.356051,,,,JOHN BUTTON BLVD & CAPTAIN FRANCIS DR,JOHN BUTTON BLVD / CAPTAIN FRANCIS,0,1901,
44.057223,1,2065,-79.427788,,,,,GORHAM ST / NICHOLSON RD,0,3452,
44.058093,1,2066,-79.424551,,,,,GORHAM ST STOP # 2066,0,3453,
44.056041,1,2063,-79.432834,,,,,GORHAM ST / CROWDER BLVD,0,3450,
44.05672,1,2064,-79.429899,,,,,GORHAM ST / LESLIE ST,0,3451,
44.057436,1,2069,-79.427316,,,,,GORHAM ST / NICHOLSON RD,0,3456,
44.05704,1,2070,-79.429251,,,,,GORHAM ST / LESLIE ST,0,3457,
44.05885,1,2067,-79.421162,,,,,GORHAM ST / HARRY WALKER PKWY,0,3454,
44.05824,1,2068,-79.424518,,,,,GORHAM ST STOP # 2068,0,3455,
44.056323,1,2071,-79.432287,,,,,GORHAM ST / EAST HILL CRT,0,3458,
44.055649,1,2072,-79.435311,,,,,GORHAM ST / CARLSON DR,0,3459,
43.784194,2,3704,-79.482804,,,,,STEELES AV STOP # 3704,0,858,
43.784779,2,3705,-79.48028,,,,,STEELES AV / ALNESS ST,0,859,
43.881492,2,5915,-79.219971,,,,,CORNELL CENTRE BLVD / HIGHWAY 7,0,3293,
43.823641,1,4633,-79.607797,,,,,ISLINGTON AV STOP # 4633,0,1186,
44.042636,2,4642,-79.470084,,,,,SANDFORD ST / HANDLEY CRES,0,3862,
43.857955,2,2926,-79.380736,,,,,EAST BEAVER CREEK RD STOP # 2926,0,4263,
43.887094,1,2739,-79.4104,,,,,REDSTONE RD / JAGUAR GATE,0,2463,
43.79149,1,4916,-79.418316,,,,,YONGE ST / CENTRE AV,0,1275,
43.821716,1,4634,-79.606616,,,,,ISLINGTON AV / SONOMA BLVD,0,1187,
43.994279,2,4644,-79.49261,,,,,WELLINGTON ST / BATHURST ST,0,3864,
43.877085,1,6033,-79.300801,,,,,MANHATTAN DR / WALL ST,0,5229,
43.854657,1,6032,-79.30159,,,,,GREENWATER GATE / HELEN AV,0,5228,
43.860542,2,6027,-79.284062,,,,,SOUTH UNIONVILLE AV / MCCOWAN RD,0,5223,
43.85998,1,6026,-79.286998,,,,,SOUTH UNIONVILLE AV / REMBRANDT DR,0,5222,
43.906022,2,6025,-79.423044,,,,,BAYVIEW AV STOP # 6025,0,5221,
43.911257,2,6024,-79.424312,,,,,BAYVIEW AV / 19TH AV,0,5220,
43.856013,2,6031,-79.299866,,,,,SOUTH UNIONVILLE AV / RAY ST,0,5227,
43.856767,1,6030,-79.29712,,,,,HARRY COOK DR / SOUTH UNIONVILLE AV,0,5226,
43.860587,1,6029,-79.289073,,,,,SOUTH UNIONVILLE AV / PIERA GDNS,0,5225,
43.860216,2,6028,-79.286031,,,,SOUTH UNIONVILLE AV & GEORGE MARTIN DR,SOUTH UNIONVILLE AV / GEORGE MARTIN,0,5224,
43.817083,2,3382,-79.452016,,,,,NEW WESTMINSTER DR / BATHURST ST,0,616,
43.762939,1,3517,-79.606115,,,,,MARTIN GROVE RD STOP # 3517,0,740,
43.766824,1,3519,-79.607071,,,,,MARTIN GROVE RD STOP # 3519,0,741,
43.769042,1,3521,-79.607565,,,,,MARTIN GROVE RD / ROYSUN RD,0,742,
43.772903,1,3523,-79.608515,,,,,MARTIN GROVE RD / WOODSTREAM BLVD,0,743,
43.775647,1,3525,-79.609193,,,,,MARTIN GROVE RD / HIGHWAY 7,0,744,
43.777783,1,3527,-79.609866,,,,,MARTIN GROVE RD / ANDREW PARK,0,745,
43.78081,1,3529,-79.610555,,,,,MARTIN GROVE RD / RAYMOND RD,0,746,
43.791815,1,3531,-79.620413,,,,,MORNING STAR DR / MARTIN GROVE RD,0,747,
43.791352,1,3533,-79.621838,,,,,MORNING STAR DR / CABINET CRES,0,748,
43.788798,1,3535,-79.623201,,,,,MORNING STAR DR / NICKLE GATE,0,749,
43.833971,1,1295,-79.302262,,,,,DENISON ST / FRESNO CRT,0,1799,
43.895609,2,5206,-79.233189,,,,,WHITE'S HILL AV / WALKERVILLE RD,0,3063,
43.897382,1,5199,-79.231563,,,,,BUR OAK AV / NUTHATCH LANE,0,3062,
43.861909,1,5190,-79.386633,,,,,LESLIE ST / 16TH AV,0,3061,
43.825163,1,5189,-79.356782,,,,,JOHN ST / NOLAN CRT,0,3060,
43.83482,1,5280,-79.376713,,,,8101 LESLIE ST,ST. ROBERT CATHOLIC H.S. STOP # 528,0,3067,
43.880475,2,5279,-79.396574,,,,,FORESTWOOD ST / LIBRA AV,0,3066,
43.826688,1,5264,-79.551817,,,,,RUTHERFORD RD / VELLORE WOODS BLVD,0,3065,
43.826906,1,5263,-79.55202,,,,,RUTHERFORD RD / VELLORE WOODS BLVD,0,3064,
43.897471,1,4784,-79.231798,,,,,BUR OAK AV / ROYAL FEATHERS ST,0,2947,
43.825453,1,4769,-79.300238,,,,,OLD KENNEDY RD / STEELES AV,0,2946,
43.863676,1,5284,-79.23604,,,,,LEGACY DR / LADY FERN DR,0,3069,
43.863304,1,5283,-79.235964,,,,,LEGACY DR / LADY FERN DR,0,3068,
43.899888,1,4766,-79.239967,,,,,NINTH LINE / NORTHVALE RD,0,2943,
43.902051,2,4765,-79.240465,,,,,NINTH LINE / BUR OAK AV,0,2942,
43.902324,1,4764,-79.239467,,,,,BUR OAK AV / NINTH LINE,0,2941,
43.902684,1,4763,-79.236009,,,,,BUR OAK AV / COUNTRY GLEN RD,0,2940,
43.797446,1,4264,-79.572029,,,,,ABERDEEN AV / MISTY MEADOW DR,0,1050,
43.886131,2,6110,-79.276485,,,,,RAYMERVILLE DR / CRANDALL DR,0,5356,
43.88544,1,6109,-79.279453,,,,,RAYMERVILLE DR / CAIRNS DR,0,5355,
43.887448,1,4267,-79.361376,,,,,MAJOR MACKENZIE DR / HAZELTON AV,0,1053,
43.878956,1,6107,-79.228648,,,,,STONEY STANTON RD / HIGHWAY 7,0,5353,
43.876717,2,6106,-79.22746,,,,,KENILWORTH GATE / MICHELINA TERR,0,5352,
43.875932,1,6105,-79.231531,,,,,KENILWORTH GATE / OUTER BANKS DR,0,5351,
43.892698,1,4271,-79.342026,,,,,MAJOR MACKENZIE DR / WARDEN AV,0,1057,
43.892716,1,4272,-79.340659,,,,MAJOR MACKENZIE DR & GLENBOURNE PK DR,MAJOR MACKENZIE DR / GLENBOURNE PK,0,1058,
43.810728,1,4273,-79.537937,,,,,EDGELEY BLVD / LANGSTAFF RD,0,1059,
43.788753,1,3487,-79.612978,,,,,MARTIN GROVE RD / FOREST DR,0,718,
43.913895,1,6541,-79.469936,,,,,TOWER HILL RD / SELWYN RD,0,6077,
43.858625,1,6113,-79.237377,,,,,14TH AV / BOXWOOD CRES,0,5359,
43.857928,2,6112,-79.244802,,,,,14TH AV / BOXWOOD CRES,0,5358,
43.834085,1,1113,-79.299357,,,,,DENISON ST / TEDDINGTON AV,0,1696,
43.881646,1,1114,-79.402256,,,,,FARMSTEAD RD / SHIRLEY DR,0,1697,
43.833893,1,1111,-79.301387,,,,,DENISON ST STOP # 1111,0,1694,
43.883652,1,1112,-79.402931,,,,,SHIRLEY DR / BAYFIELD DR,0,1695,
43.885052,1,1109,-79.405279,,,,,SHIRLEY DR / WAYSIDE AV,0,1692,
43.834472,1,1110,-79.304755,,,,,DENISON ST / KENNEDY RD,0,1693,
43.83483,1,1108,-79.308624,,,,,DENISON ST / GORVETTE RD,0,1691,
43.816072,2,3380,-79.455061,,,,,NEW WESTMINSTER DR STOP # 3380,0,614,
43.855157,1,3025,-79.423587,,,,,16TH AV / BERWICK CRES,0,2595,
43.814407,1,3484,-79.61133,,,,,RUTHERFORD RD / FOREST FOUNTAIN DR,0,715,
43.834433,1,1115,-79.296534,,,,,DENISON ST STOP # 1115,0,1698,
43.881298,1,1116,-79.404775,,,,,FARMSTEAD RD / SHELL CRT,0,1699,
43.825962,1,4919,-79.379693,,,,,GREEN LANE / HUNTINGTON PARK DR,0,1278,
43.89286,2,4934,-79.468666,,,,ELGIN WEST COMMUNITY CENTRE,ELGIN WEST C.C. STOP # 4934,0,1279,
43.822985,1,3384,-79.423779,,,,ROYAL ORCHARD BLVD & INVERLOCHY BLVD,ROYAL ORCHARD BLVD / INVERLOCHY BLV,0,618,
43.814527,1,3385,-79.620676,,,,,NAPA VALLEY AV / ROTA CRES,0,619,
43.895963,1,6039,-79.308093,,,,,THE BRIDLE WALK / CASTLEMORE AV,0,5235,
43.832014,1,4629,-79.617241,,,,,ISLINGTON AV / MAJOR MACKENZIE DR,0,1183,
43.823107,1,4902,-79.424686,,,,,ROYAL ORCHARD BLVD / YONGE ST,0,1270,
43.845353,1,4911,-79.535935,,,,,JANE ST / AVRO RD,0,1271,
43.811477,1,3376,-79.457386,,,,,NEW WESTMINSTER DR / KATERINA AV,0,610,
43.81591,1,3377,-79.605667,,,,,RUTHERFORD RD / CLARENCE ST,0,611,
43.78496,1,4915,-79.416698,,,,,YONGE ST STOP # 4915,0,1274,
43.814864,1,3383,-79.618076,,,,,NAPA VALLEY AV / MONTE CARLO DR,0,617,
43.797916,2,4917,-79.419892,,,,,YONGE ST / STEELES AV,0,1276,
43.813203,1,4918,-79.616653,,,,,RUTHERFORD RD / VAUGHAN MILLS RD,0,1277,
43.798426,1,3480,-79.6191,,,,,MARTIN GROVE RD / SICILIA ST,0,711,
43.813884,1,3381,-79.616569,,,,,NAPA VALLEY AV / RUTHERFORD RD,0,615,
43.85327,1,3026,-79.43261,,,,,16TH AV / YONGE ST,0,2596,
43.793749,1,3479,-79.62039,,,,,MARTIN GROVE RD / CONDOTTI DR,0,710,
43.857242,1,1050,-79.39877,,,,,VALLEYMEDE DR STOP # 1050,0,1633,
43.821969,1,4626,-79.607108,,,,,ISLINGTON AV / SONOMA BLVD,0,1180,
43.967423,2,5456,-79.232186,,,,,HOOVER PARK DR / JACOB WAY,0,3119,
43.998455,1,1197,-79.472723,,,,,WELLINGTON ST / GEORGE ST,0,3332,
43.966279,1,5454,-79.24096,,,,,HOOVER PARK DR / THICKETWOOD BLVD,0,3117,
43.960949,1,5453,-79.241966,,,,REEVES WAY BLVD & RICHARD UNDERHILL AV,REEVES WAY BLVD / RICHARD UNDERHILL,0,3116,
43.964791,1,5452,-79.243212,,,,,REEVES WAY BLVD / HOOVER PARK DR,0,3115,
43.959183,1,5451,-79.242335,,,,,REEVES WAY BLVD / JOSEPH TODD AV,0,3114,
43.958614,2,5450,-79.244966,,,,,REEVES WAY BLVD / HIRAM JOHNSON RD,0,3113,
43.961599,1,5449,-79.258688,,,,,HOOVER PARK DR / DORCAS GATE,0,3112,
43.96005,1,5446,-79.265559,,,,,HOOVER PARK DR / SANDIFORD DR,0,3111,
43.960802,1,5445,-79.262449,,,,,HOOVER PARK DR / MOSTAR ST,0,3110,
43.858275,1,3974,-79.548354,,,,,JOHN DEISMAN BLVD / AMERICA AV,0,1472,
43.85973,1,3975,-79.546471,,,,,AMERICA AV / TREASURE RD,0,1473,
43.856885,2,3962,-79.512939,,,,,KEELE ST / KILLIAN RD,0,1470,
43.996918,1,1193,-79.479627,,,,,WELLINGTON ST / MURRAY DR,0,3330,
43.86142,1,3976,-79.543865,,,,,AMERICA AV / DISCOVERY TRL,0,1474,
43.862437,1,3977,-79.540371,,,,,AMERICA AV / JANE ST,0,1475,
43.852084,1,5808,-79.527453,,,,,MCNAUGHTON RD / MAJOR MACKENZIE DR,0,1478,
43.850405,2,5809,-79.532006,,,,MELVILLE AV & MAJOR MACKENZIE DR,MEVILLE AV / MAJOR MACKENZIE DR,0,1479,
43.880199,1,5049,-79.392005,,,,,MAJOR MACKENZIE DR / LESLIE ST,0,1304,
43.884489,1,5050,-79.373531,,,,,MAJOR MACKENZIE DR / MARKLAND ST,0,1305,
43.89339,1,5052,-79.33719,,,,,MAJOR MACKENZIE DR STOP # 5052,0,1306,
43.790138,1,5055,-79.417977,,,,YONGE ST & PATRICA AV,YONGE ST / PATRICIA AV,0,1307,
43.876103,1,5045,-79.412503,,,,,MAJOR MACKENZIE DR / OLD MARKHAM RD,0,1300,
43.999085,1,1209,-79.489902,,,,AURORA HEIGHTS DR & FALAN HEIGHTS CRES,AURORA HEIGHTS DR / FALAN HEIGHTS C,0,3335,
43.878096,1,5047,-79.400789,,,,,MAJOR MACKENZIE DR / BOAKE TRL,0,1302,
43.878923,1,5048,-79.39694,,,,,MAJOR MACKENZIE DR / FORESTWOOD ST,0,1303,
44.055024,2,5092,-79.480593,,,,,YONGE ST / DAVIS DR,0,1309,
43.864316,2,4313,-79.454957,,,,,MCCALLUM DR / DON HEAD VILLAGE BLVD,0,2804,
43.829518,1,3031,-79.538856,,,,,RUTHERFORD RD / SWEETRIVER BLVD,0,2597,
43.875861,1,2970,-79.415815,,,,,MAJOR MACKENZIE DR / BAYVIEW AV,0,498,
44.079049,1,2286,-79.437872,,,,,LESLIE VALLEY DR / VERNON PL,0,4229,
43.788208,2,5295,-79.618022,,,,,CORONATION ST / FOREST DR,0,1499,
43.87184,2,2965,-79.434281,,,,,MAJOR MACKENZIE DR / BAKER AV,0,494,
43.872728,2,2966,-79.430302,,,,,MAJOR MACKENZIE DR / PUGSLEY AV,0,495,
43.8739,1,2968,-79.42471,,,,,MAJOR MACKENZIE DR / ESSEX AV,0,496,
43.874668,1,2969,-79.421289,,,,,MAJOR MACKENZIE DR / SUSSEX AV,0,497,
43.868574,1,2961,-79.449096,,,,,MAJOR MACKENZIE DR / HARDING BLVD,0,490,
43.869707,1,2962,-79.443744,,,,,MAJOR MACKENZIE DR / ARNOLD CRES,0,491,
43.870331,1,2963,-79.440822,,,,,MAJOR MACKENZIE DR / ATKINSON ST,0,492,
43.871055,1,2964,-79.437609,,,,,MAJOR MACKENZIE DR / YONGE ST,0,493,
43.805617,1,9719,-79.475267,,,,CENTRE ST & DUFFERIN ST,CENTRE / DUFFERIN,0,24,
43.756097,1,6271,-79.601838,,,,,MARTIN GROVE RD / BRUNELLO GT,0,5587,
44.067797,2,6316,-79.493962,,,,WOODSPRING AVE & HARVEST HILLS BLVD,WOODSPRING AV / HARVEST HILLS BLVD,0,5584,
44.247561,2,6317,-79.454118,,,,,CHURCH ST / WOODBINE AV,0,5585,
43.775599,1,9715,-79.500441,,,,IAN MACDONALD BLVD & VANIER LANE,YORK UNIVERSITY,0,20,
43.800088,1,9716,-79.499188,,,,KEELE ST & HIGHWAY 7,KEELE ST / HWY 7,0,21,
43.799186,1,9717,-79.499351,,,,KEELE ST & HIGHWAY 7,KEELE ST / HWY 7,0,22,
43.8058,1,9718,-79.473362,,,,CENTRE ST & DUFFERIN ST,CENTRE / DUFFERIN,0,23,
43.893159,2,6831,-79.333628,,,,ANGUS GLEN BLVD & STOLLERY POND CRES,ANGUS GLEN BLVD / STOLLERY POND CRE,0,6473,
43.89035,2,6830,-79.323107,,,,,ANGUS GLEN BLVD / POTTER'S WHEEL RD,0,6472,
43.890421,2,6829,-79.322977,,,,,ANGUS GLEN BLVD / POTTER'S WHEEL RD,0,6471,
43.856802,1,3023,-79.416038,,,,,16TH AV / FERN AV,0,2593,
43.839979,1,9723,-79.425631,,,,,RICHMOND HILL CENTRE PLATFORM 4,0,28,
43.840071,1,9724,-79.405542,,,,HIGHWAY 7 & BAYVIEW AV,HWY 7 / BAYVIEW,0,29,
43.890592,2,6833,-79.333657,,,,ANGUS GLEN BLVD & STOLLERY POND CRES,ANGUS GLEN BLVD / STOLLERY POND CRE,0,6475,
43.821994,1,6306,-79.539431,,,,,EDGELEY BLVD / BASS PRO MILLS,0,5589,
43.803002,1,3777,-79.529064,,,,,MILLWAY AV / PENNSYLVANIA AV,0,901,
43.859024,2,3021,-79.40249,,,,,16TH AV / STRATHEARN AV,0,2591,
43.864479,2,5840,-79.315651,,,,,FRED VARLEY DR / ALDONA DR,0,3262,
43.882548,1,6071,-79.428701,,,,,CROSBY AV / NEWKIRK RD,0,5267,
44.136116,1,4867,-79.308259,,,,,CENTRE ST / MAIN ST,0,3939,
44.135104,1,4866,-79.305938,,,,,ELIZABETH ST STOP # 4866,0,3938,
44.131826,2,4863,-79.311027,,,,,MOUNT ALBERT RD STOP # 4863,0,3935,
44.130581,1,4862,-79.314145,,,,,MOUNT ALBERT RD / DON ROSE BLVD,0,3934,
44.134416,1,4865,-79.304803,,,,,ROYAL OAK RD / STOKES RD,0,3937,
44.133173,1,4864,-79.3053,,,,,MOUNT ALBERT RD / ROYAL OAK RD,0,3936,
44.118384,2,4859,-79.367974,,,,,MOUNT ALBERT RD / KENNEDY RD,0,3931,
44.112673,2,4858,-79.393474,,,,,MOUNT ALBERT RD / WARDEN AV,0,3930,
44.12847,2,4861,-79.320366,,,,,MOUNT ALBERT RD / HIGHWAY 48,0,3933,
44.123733,1,4860,-79.34425,,,,,MOUNT ALBERT RD / MCCOWAN RD,0,3932,
43.860772,1,6068,-79.502518,,,,,EAGLE ROCK WAY STOP # 6068,0,5264,
43.782847,1,6067,-79.609492,,,,,WOODBRIDGE AV / MARTIN GROVE RD,0,5263,
43.916746,1,5468,-79.475123,,,,,BATHURST ST / JEFFERSON SDRD,0,1516,
43.845481,2,6066,-79.47039,,,,,THOMAS COOK AV / RUTHERFORD RD,0,5262,
43.849295,1,6065,-79.469605,,,,,THOMAS COOK AV / MARC SANTI BLVD,0,5261,
44.059879,2,5706,-79.492302,,,,,WOODSPRING AV / GILPIN DR,0,4130,
44.058609,1,5707,-79.493416,,,,,WOODSPRING AV / WILLIAM BOOTH AV,0,4131,
44.056725,1,5708,-79.496079,,,,WOODSPRING AV & MEMORIAL GARDENS WAY,WOODSPRING AV / MEMORIAL GARDENS WA,0,4132,
43.853103,1,6064,-79.469861,,,,,LEBOVIC CAMPUS DR / THOMAS COOK AV,0,5260,
44.054944,2,5710,-79.506767,,,,,WOODSPRING AV / BATHURST ST,0,4134,
44.07284,2,5711,-79.401872,,,,,BALES DR / DAVIS DR,0,4135,
43.790781,2,6355,-79.560775,,,,,BLUE WILLOW DR / ANSLEY GROVE RD,0,5692,
43.791111,1,6356,-79.558894,,,,,BLUE WILLOW DR / MATTHEW DR,0,5693,
43.798242,2,6353,-79.525233,,,,,JANE ST / PORTAGE PKWY,0,5690,
43.790846,1,6354,-79.561125,,,,,BLUE WILLOW DR / ANSLEY GROVE RD,0,5691,
43.792657,1,6359,-79.555961,,,,,BLUE WILLOW DR / MICHELLE DR,0,5696,
43.794895,1,6360,-79.552068,,,,,BLUE WILLOW DR / POTTERY PLACE,0,5697,
43.93916,1,4561,-79.480836,,,,,KING RD / BATHURST ST,0,3847,
43.793811,1,6358,-79.554962,,,,,BLUE WILLOW DR / FIELDSTONE DR,0,5695,
43.939548,2,4563,-79.466677,,,,,BOND CRES / BOND CRES,0,3849,
43.934148,1,4562,-79.504718,,,,,KING RD / DUFFERIN ST,0,3848,
43.795339,1,6361,-79.549265,,,,,BLUE WILLOW DR / WESTON RD,0,5698,
43.795401,1,6362,-79.549622,,,,,BLUE WILLOW DR / WESTON RD,0,5699,
43.89872,1,1381,-79.27512,,,,,BUR OAK AV / MINGAY AV,0,1873,
43.971864,1,1793,-79.243419,,,,,PARK DR / MAIN ST,0,2136,
43.802093,2,1371,-79.419729,,,,,MEADOWVIEW AV / YONGE ST,0,1870,
43.793992,2,5316,-79.419191,,,,,YONGE ST / MOORE PARK AV,0,1363,
43.84532,1,5848,-79.556489,,,,MAJOR MACKENZIE DR & VELLORE PARK AV,MAJOR MACKENZIE DR / VELLORE PARK A,0,3204,
43.804728,1,4281,-79.564601,,,,,ANSLEY GROVE RD / LANGSTAFF RD,0,1066,
43.836954,1,2349,-79.429044,,,,,YONGE ST STOP # 2349,0,301,
43.887469,2,5204,-79.520038,,,,,KEELE ST / PEAK POINT BLVD,0,4044,
43.862705,1,2781,-79.446477,,,,,KERSEY CRES / MAY AV,0,2490,
43.960182,1,5193,-79.471476,,,,,BLOOMINGTON RD / BLOOMFIELD TRL,0,4040,
43.956549,1,5194,-79.443343,,,,,WORTHINGTON AV / WOOD RIM DR,0,4041,
43.943571,1,5195,-79.454219,,,,,SUNSET BEACH RD / YONGE ST,0,4042,
43.886653,1,5203,-79.519614,,,,,KEELE ST / PEAK POINT BLVD,0,4043,
43.96962,1,5237,-79.488588,,,,BATHURST ST & MCCLELLAN WY,BATHURST ST / MCCLELLAN WAY,0,4048,
44.014583,2,5239,-79.449974,,,,,MCMASTER AV / HOLLANDVIEW TRL,0,4049,
43.869552,1,6416,-79.215883,,,,,COPPER CREEK DR,0,5968,
43.862603,1,6417,-79.215984,,,,BOX GROVE COLLECTOR & 14TH AVE,BOX GROVE COLLECTOR / 14TH AV,0,5969,
43.810143,2,2891,-79.398953,,,,,BAYVIEW AV / DONCREST DR,0,447,
43.778903,1,9702,-79.597043,,,,HIGHWAY 7 & KIPLING AV,HWY 7 / KIPLING,0,7,
43.957196,1,6121,-79.248884,,,,,REEVES WAY BLVD STOP # 6121,0,5960,
43.859118,1,6123,-79.293768,,,,,CASTAN AV / SABISTON DR,0,5961,
43.875043,1,6126,-79.286547,,,,,MCCOWAN RD STOP # 6126,0,5962,
43.899734,1,6410,-79.439569,,,,,YORKLAND ST / SILVERWOOD AV,0,5963,
43.899319,1,6411,-79.4393,,,,,YORKLAND ST / BERNARD AV,0,5964,
43.86825,1,6413,-79.227586,,,,,COPPER CREEK DR / STONECHURCH CRES,0,5965,
43.870486,1,6414,-79.221362,,,,,COPPER CREEK DR / RIZAL AV,0,5966,
43.868989,1,6415,-79.212178,,,,COPPER CREEK DR & DONALD COUSENS PKWY,COPPER CREEK DR / DONALD COUSENS PK,0,5967,
43.901903,1,2116,-79.440169,,,,,YORKLAND ST STOP # 2116,0,2288,
43.853479,1,1605,-79.262234,,,,,14TH AV / CANFIELD DR,0,2051,
44.099704,1,2575,-79.44043,,,,,LESLIE ST STOP # 2575,0,3667,
44.096663,1,2574,-79.439664,,,,,LESLIE ST / WARD AV,0,3666,
44.062063,1,2612,-79.447709,,,,,DAVIS DR / ROXBOROUGH RD,0,3699,
43.908161,1,2109,-79.444166,,,,,19TH AV / ROCHESTER HILL ST,0,2281,
43.90908,1,2110,-79.440081,,,,,19TH AV / DELISLE ST,0,2282,
43.884474,1,1813,-79.265986,,,,,RAYMERVILLE DR / BYER DR,0,2144,
44.102526,1,2578,-79.441455,,,,,LESLIE ST / MOUNT ALBERT RD,0,3669,
44.062005,2,6173,-79.444624,,,,,ALEXANDER RD / DAVIS DR,0,5433,
43.905058,1,2114,-79.43467,,,,,DEVONSLEIGH BLVD / LARK CRES,0,2286,
43.904813,1,2115,-79.436588,,,,,DEVONSLEIGH BLVD / ATLAS CRT,0,2287,
44.225359,2,4094,-79.446768,,,,,WOODBINE AV / BISCAYNE BLVD,0,4549,
44.225852,1,4075,-79.464237,,,,,THE QUEENSWAY / RIVERGLEN DR,0,4548,
43.798891,1,4015,-79.472711,,,,,DUFFERIN ST STOP # 4015,0,4540,
43.815106,2,3782,-79.529865,,,,,COURTLAND AV / JANE ST,0,904,
44.195363,1,4061,-79.464685,,,,,THE QUEENSWAY / BRECKEN DR,0,4545,
43.971957,2,1792,-79.243772,,,,,MAIN ST / PARK DR,0,2135,
44.201846,2,4063,-79.466375,,,,,THE QUEENSWAY / WALTER DR,0,4547,
44.198763,1,4062,-79.465477,,,,,THE QUEENSWAY / JOE DALES DR,0,4546,
43.876847,1,3007,-79.326604,,,,,16TH AV / NORMANDALE RD,0,2578,
43.89517,1,4200,-79.441622,,,,,BERNARD AV / YONGE ST,0,2762,
43.879645,1,3005,-79.313892,,,,,16TH AV / KENNEDY RD,0,2576,
43.878027,2,3006,-79.321309,,,,,16TH AV / NORMANDALE RD,0,2577,
43.881926,1,3003,-79.303697,,,,,16TH AV / LONGWATER CHASE,0,2574,
43.880445,2,3004,-79.310168,,,,,16TH AV / LONGWATER CHASE,0,2575,
43.884331,1,3001,-79.293463,,,,,16TH AV / STONEBRIDGE DR,0,2572,
43.88305,1,3002,-79.299055,,,,,16TH AV / THE BRIDLE WALK,0,2573,
43.887836,1,2999,-79.279855,,,,,16TH AV / ROY RAINEY AV,0,2570,
43.885446,1,3000,-79.28854,,,,,16TH AV / MCCOWAN RD,0,2571,
44.056641,2,2603,-79.472096,,,,,DAVIS DR / LONGFORD DR,0,3690,
43.952912,1,2357,-79.436636,,,,,NORTH LAKE RD / WILDWOOD AV,0,2378,
43.953313,1,2358,-79.434831,,,,,NORTH LAKE RD / FERGUS AV,0,2379,
44.057401,2,2604,-79.468662,,,,,DAVIS DR STOP # 2604,0,3691,
43.947338,2,2353,-79.451443,,,,,LAKELAND CRES STOP # 2353,0,2374,
43.948083,2,2354,-79.448115,,,,,LAKELAND CRES / PADDLE GATE,0,2375,
43.949059,2,2355,-79.4436,,,,,LAKELAND CRES / SYLVAN CRES,0,2376,
43.952004,1,2356,-79.439451,,,,,NORTH LAKE RD / KAITLIN DR,0,2377,
43.886002,2,2209,-79.457958,,,,,ELGIN MILLS RD / LARRATT LANE,0,2370,
43.887152,1,2210,-79.45251,,,,,ELGIN MILLS RD / REGENT ST,0,2371,
43.782426,1,2328,-79.414795,,,,PLATFORM # 8,FINCH GO BUS TERMINAL PLATFORM 8,0,2372,
43.948567,2,2352,-79.454413,,,,,ASHFIELD DR / YONGE ST,0,2373,
44.035022,1,2440,-79.482342,,,,,MULOCK DR / DOUBLETREE LANE,0,3593,
44.036089,1,2439,-79.476288,,,,,MULOCK DR / YONGE ST,0,3592,
44.032739,1,2438,-79.489892,,,,,SAWMILL VALLEY DR / MULOCK DR,0,3591,
44.031039,1,2437,-79.488807,,,,,SAWMILL VALLEY DR / SOCIETY CRES,0,3590,
43.860576,1,3020,-79.395588,,,,,16TH AV / SPADINA RD,0,2590,
44.031316,1,2443,-79.480874,,,,,SAWMILL VALLEY DR / COLUMBUS WAY,0,3596,
44.030723,1,2442,-79.483581,,,,,SAWMILL VALLEY DR / SOCIETY CRES,0,3595,
44.032684,2,2441,-79.490106,,,,,SAWMILL VALLEY DR / MULOCK DR,0,3594,
44.039916,1,2517,-79.476668,,,,,YONGE ST / WILLIAM ROE BLVD,0,5037,
